radial position,streamwise position,lobe ratio,energy,delay time,ignition,y0,y1,y2,fidelity,test_num
8.438972666880625,19.280467178257975,1.6764413966603542,21.657247644929456,25.0,0,0.0,0.0,0.017197802770732223,low fidelity,
8.65629710840044,19.36158735474383,1.3417156028655133,23.424850810552247,10.0,0,0.0,0.0,0.009211675133131432,low fidelity,
8.437650896314477,19.36087402381913,1.62601284694646,23.209734605556772,17.5,1,0.6912559186928195,0.8216348912257172,0.8888125461441165,low fidelity,
8.59048376938392,19.38530481475318,1.4975739046905736,22.021155536926486,17.5,0,0.0,0.0,0.013649036256152814,low fidelity,
8.300026956639833,19.378903068417692,1.1325239677627277,27.10145384196664,25.0,1,0.6506664791519485,0.5841122787091978,0.8991801761310306,low fidelity,
8.635582535883247,19.339630393681833,1.5534045819484414,23.082601561897686,0.0,0,0.0,0.0,0.00182146914054453,low fidelity,
8.252281737867369,19.383645312040898,1.7512585091510096,23.45342405126463,7.5,0,0.0,0.0,0.007781102087815541,low fidelity,
8.656387690442815,19.324831163567477,1.4134146904302811,27.501749573377015,15.0,0,0.0,0.0,0.011767182592097695,low fidelity,
8.658229772098604,19.30089544341007,1.5972288891062543,25.51955243941752,20.0,0,0.0,0.0,0.015313345610825202,low fidelity,
8.518652426584461,19.34442787195648,1.753430342678477,23.72639923237129,17.5,1,0.7188845726927298,1.0,0.8335282940440502,low fidelity,
8.425079030495233,19.31167492034108,1.9871478492253305,18.990694661758567,2.5,0,0.0,0.0,0.0036050469180369527,low fidelity,
8.494958533998735,19.300705388960957,1.7598660136446018,21.649559993059192,17.5,0,0.0,0.0,0.013458588389534516,low fidelity,
8.554539852334749,19.307135805581314,1.5531401676218126,23.956604265804682,2.5,0,0.0,0.0,0.0012009542563759107,low fidelity,
8.145365107340677,19.375209085848912,1.9175839904158587,18.863117527129873,10.0,0,0.0,0.0,0.00908096567861394,low fidelity,
8.569256951618627,19.361592736145475,1.5557835024020632,23.720658538299574,20.0,1,0.6638425968583117,0.3517064661854509,0.916019758454872,low fidelity,
8.486894621058635,19.340615144205305,1.7460376871597385,23.019816681625677,10.0,1,0.6692378275258404,0.9264492771963867,0.8646043423650894,low fidelity,
8.4726607708898,19.351689974357974,1.6339445221728388,21.406747638260352,17.5,0,0.0,0.0,0.013504104092369473,low fidelity,
8.74273876278076,19.345176927101758,1.4152060025758555,23.272312461298334,22.5,0,0.0,0.0,0.016086423074618644,low fidelity,
8.538709702535536,19.364981617265443,1.9338382613338994,21.368349059482078,10.0,0,0.0,0.0,0.00918763762795758,low fidelity,
8.189657086441569,19.40308996886736,1.9229617250080284,19.019334018926696,2.5,0,0.0,0.0,0.0035730131178028576,low fidelity,
8.466131506678954,19.355798650886896,1.4444372581051548,25.19734402416726,5.0,0,0.0,0.0,0.000156182700560073,low fidelity,
8.467251815377768,19.330909114886058,1.2976293590740728,26.453374998329714,7.5,0,0.0,0.0,0.007911067345357983,low fidelity,
8.555123856856842,19.36545760679862,1.3559947098509513,24.75428081548513,20.0,0,0.0,0.0,0.015466982576064,low fidelity,
8.551401316784274,19.36366611154775,1.9398619733826794,19.098941967449832,7.5,0,0.0,0.0,0.0076624842329426,low fidelity,
8.212808560433073,19.38540893346613,1.3590718747712849,26.62786398912732,25.0,1,0.5818187755302753,0.6641886952643901,0.9317823928554368,low fidelity,
8.478833803613108,19.27683571345931,1.642891147446285,21.720943014483662,2.5,0,0.0,0.0,0.0036750958410422287,low fidelity,
8.511648395650418,19.299803403609136,1.7438618360449523,21.820064272009578,20.0,1,0.6654250699648441,0.3951941480101659,0.947562328528365,low fidelity,
8.602882345998358,19.294582225015134,1.4365248997431668,25.49209725092829,10.0,0,0.0,0.0,0.009270023266556841,low fidelity,
8.45771467876324,19.302814576897322,1.9219631758868216,19.600529304414085,20.0,0,0.0,0.0,0.015031681888822358,low fidelity,
8.538161034389553,19.340485347792175,1.3179862577475019,25.41642152368195,2.5,0,0.0,0.0,0.0011721189895046343,low fidelity,
8.659712987111057,19.384487706565324,1.40237721683966,26.03980179432111,2.5,0,0.0,0.0,0.0038179738480366952,low fidelity,
8.625629441458438,19.396087035573764,1.9578778700188946,21.848793707797846,5.0,0,0.0,0.0,0.005392165595856275,low fidelity,
8.706894593807696,19.35452611693656,1.486603352653676,25.06228100054197,20.0,0,0.0,0.0,0.015398411038421735,low fidelity,
8.517685791640462,19.37178290054736,1.4536722544202048,25.136166124409886,15.0,0,0.0,0.0,0.011740151129324996,low fidelity,
8.658072765966962,19.327544005608903,1.552252062418626,21.8648435398761,0.0,0,0.0,0.0,0.0017547530616827782,low fidelity,
8.595867462747309,19.330803567246928,1.877443159863024,23.116186723149728,25.0,1,1.0,0.526520771850005,0.7949680264702786,low fidelity,
8.545400748796672,19.310482786253797,1.3892509558435473,27.620881970335727,7.5,0,0.0,0.0,0.007944505034719537,low fidelity,
8.417466492218821,19.33969966351619,1.843177502035536,22.258467627301865,0.0,0,0.0,0.0,0.0018028135091664316,low fidelity,
8.510583327110517,19.28703980396919,1.9514642915848628,20.275039729753132,2.5,0,0.0,0.0,0.0011387678691905344,low fidelity,
8.300340029226735,19.322144150449976,1.731089388787668,21.446876360577594,2.5,0,0.0,0.0,0.003657050824476194,low fidelity,
8.479315366643167,19.37481300211894,1.3840704183372314,27.012317578585485,10.0,0,0.0,0.0,0.009374575088378453,low fidelity,
8.740419813351544,19.287563007463433,1.6522713867841337,21.039224192447158,5.0,0,0.0,0.0,0.0002274874249643035,low fidelity,
8.190029520727443,19.324545206761698,1.7401634807852697,22.461056088661525,2.5,0,0.0,0.0,0.0037450467694909277,low fidelity,
8.347164552669357,19.370479141638626,1.8166031924116712,20.410065411690404,5.0,0,0.0,0.0,0.005310759952763464,low fidelity,
8.52978795559944,19.332798076547267,1.297493439413862,24.96452166693802,20.0,0,0.0,0.0,0.015393279009957773,low fidelity,
8.443793594581697,19.30740963156834,1.4677193840358271,23.481983277109315,17.5,0,0.0,0.0,0.013482573850046656,low fidelity,
8.599239940969367,19.410816939197503,1.6312481459915864,22.062582818554247,12.5,0,0.0,0.0,0.010456249098718014,low fidelity,
8.819419011363957,19.2856025585368,1.789489698301589,20.067650427618236,17.5,0,0.0,0.0,0.013407641169763607,low fidelity,
8.553980846759915,19.321344140542923,1.1006979730088746,26.714866810402583,20.0,0,0.0,0.0,0.015509708359286261,low fidelity,
8.144649841846384,19.353283894081873,1.7145778361192279,23.988828340253036,12.5,0,0.0,0.0,0.010522438766979843,low fidelity,
8.380677599970603,19.32688781412644,1.8106134203544486,22.02875054901074,15.0,0,0.0,0.0,0.011579592936723119,low fidelity,
8.226340567101676,19.300175189126207,1.1023573884235625,29.149105922360192,7.5,0,0.0,0.0,0.008098428383134473,low fidelity,
8.486914363950195,19.305917203578556,1.1362827953638979,28.49878401236742,17.5,0,0.0,0.0,0.013848238854827132,low fidelity,
8.640777182843674,19.276741436762823,1.5246322466655813,23.6012089026229,15.0,0,0.0,0.0,0.011640856508051925,low fidelity,
8.241470080737786,19.386322530500898,1.2000389810018854,29.273434982171466,10.0,0,0.0,0.0,0.009479244042728433,low fidelity,
8.581879589285197,19.34864527787472,1.7467958564963544,20.699908723496645,12.5,0,0.0,0.0,0.010398394009059682,low fidelity,
8.327274971572947,19.41985575423295,1.1744779182245935,29.436042641588354,10.0,0,0.0,0.0,0.009528811049700606,low fidelity,
8.366886632740943,19.386261000078267,1.8760351164148252,20.633100163098554,12.5,0,0.0,0.0,0.010388562167423416,low fidelity,
8.295336068758733,19.39941494515106,1.211696517984427,26.043722978384228,17.5,1,0.6218355705552456,0.7008339057497313,0.8784552229416487,low fidelity,
8.259043580079524,19.403423321747116,1.1762048795024431,29.1655690464163,25.0,1,0.4427123829138626,0.6475475649279289,0.9118873417674078,low fidelity,
8.35843338762558,19.343513692727722,1.1512781934882255,27.003025331717744,5.0,0,0.0,0.0,4.6675174725049895e-05,low fidelity,
8.205142612627084,19.405751377781996,1.9815783237102778,19.32684475356605,10.0,0,0.0,0.0,0.009137821140647914,low fidelity,
8.37823115363339,19.373629504268166,1.5484662396905582,24.130952638310678,10.0,0,0.0,0.0,0.009190612310924828,low fidelity,
8.493239935719908,19.34165956333612,1.7689764266319938,23.042451583544327,15.0,0,0.0,0.0,0.011669672856979618,low fidelity,
8.382290873218889,19.33458464028321,1.6882334514093669,23.584638775040144,5.0,0,0.0,0.0,0.005417730878952892,low fidelity,
8.53447808213522,19.40632384476425,1.1588179756606292,27.163180981876483,5.0,0,0.0,0.0,0.0055848635503470065,low fidelity,
8.509357091819634,19.400169900909834,1.145445810343742,25.659722253821776,2.5,0,0.0,0.0,0.003882877912308857,low fidelity,
8.713732453022313,19.335073273249478,1.1770450500335108,27.548335379153897,7.5,0,0.0,0.0,0.008012493013780202,low fidelity,
8.479649836932058,19.307149156123145,1.8521621744379155,20.112248956824946,20.0,1,0.6908528547220802,0.3551761657209545,0.9559821597876147,low fidelity,
8.494816998756978,19.32526590729543,1.7099266244929265,23.071010734483938,10.0,1,0.40614318708382924,0.7665359716477741,0.8775037979631983,low fidelity,
8.391339450273477,19.357253083485507,1.8861189423747722,22.215573108325138,10.0,0,0.0,0.0,0.009189836913267153,low fidelity,
8.39624724616869,19.356283796115356,1.3150786669974506,27.07065255786941,17.5,0,0.0,0.0,0.013797316329741877,low fidelity,
8.615136893747836,19.43195131159893,1.928015356100148,20.40386811459148,10.0,0,0.0,0.0,0.009167638333531201,low fidelity,
8.549786222608287,19.357518414413242,1.5475688841504203,22.50173094384504,7.5,0,0.0,0.0,0.0077990364777388785,low fidelity,
8.075250900930953,19.36140319236146,1.8717002034126007,21.911586229823047,15.0,0,0.0,0.0,0.011703243063327401,low fidelity,
8.532381347709459,19.359385982168522,1.7271357505996696,20.639660587301112,17.5,1,0.8232646385462652,0.6971582392463377,0.7494012448897801,low fidelity,
8.233544989767992,19.312142872012785,1.6964402437834873,23.674216271685466,22.5,1,0.37599115331169775,0.6936946203770914,0.8729171014217622,low fidelity,
8.595275467792618,19.369307615964107,1.4666376429729084,26.561211296025544,2.5,0,0.0,0.0,0.0011456157858778203,low fidelity,
8.657618342582538,19.31871056356206,1.504264900046063,24.358623471014596,2.5,0,0.0,0.0,0.0037839828097398845,low fidelity,
8.462330864703468,19.322845279389487,1.9224190595755373,22.21863528272718,12.5,0,0.0,0.0,0.000600079816373552,low fidelity,
8.448960755345269,19.28102514903075,1.1554839928934117,27.25164309487327,10.0,0,0.0,0.0,0.009423087574341935,low fidelity,
8.338191299063633,19.36045244634554,1.1073625700620127,28.26125657881957,12.5,0,0.0,0.0,0.010829715062337812,low fidelity,
8.703415061441367,19.298742492919004,1.6975105085932742,21.38573424922536,17.5,0,0.0,0.0,0.01341066386259198,low fidelity,
8.63612846531658,19.373628910730503,1.2768735236084636,26.87495902576864,25.0,0,0.0,0.0,0.018294922186366514,low fidelity,
8.755390024044274,19.312943648978752,1.5306245798673532,25.287116714668752,7.5,0,0.0,0.0,0.00787092271794804,low fidelity,
8.027910061805015,19.315648621917827,1.4830171626946658,26.60825199739935,2.5,0,0.0,0.0,0.003824207516011438,low fidelity,
8.934312448992793,19.34274320070655,1.5120827066392648,23.770740410894756,17.5,0,0.0,0.0,0.013551770580697071,low fidelity,
8.322884339255634,19.388111444918014,1.3152619015617368,27.540737067323427,10.0,0,0.0,0.0,0.009400972569602126,low fidelity,
8.55417314780322,19.326110206014707,1.52676989378159,25.701839937062275,0.0,0,0.0,0.0,0.0019487081553660641,low fidelity,
8.838565705752503,19.309761655938097,1.6032125439178047,24.635201997721385,10.0,0,0.0,0.0,0.009261595497520186,low fidelity,
8.637896673539728,19.327972736902844,1.5833616010657061,24.04851681313087,25.0,0,0.0,0.0,0.017780331696096306,low fidelity,
8.529607893997541,19.358855743774313,1.7551743440285008,23.159892835171462,5.0,0,0.0,0.0,0.00015282050219749335,low fidelity,
8.198861706182383,19.30529626500235,1.2771913570546867,28.49869380591862,0.0,0,0.0,0.0,0.002023998643643412,low fidelity,
8.516012115586935,19.29180102670855,1.948697188428552,20.13448022678075,5.0,0,0.0,0.0,0.00011101135220194583,low fidelity,
0.692801545,7.059176346,,14.22686392,,1,,,,experiment,138.0
0.422341023,7.283198106,,14.76899557,,1,,,,experiment,139.0
0.533436161,6.79026991,,17.35104745,,1,,,,experiment,140.0
0.604406978,6.969959681,,13.30690964,,1,,,,experiment,142.0
0.2778565,7.540025349,,13.71139171,,1,,,,experiment,143.0
1.090612228,6.936746152,,13.96793831,,1,,,,experiment,144.0
4.036910251,6.328482288,,8.464780687,,1,,,,experiment,145.0
4.447707875,6.141920287,,14.06088272,,1,,,,experiment,146.0
4.323668261,6.158799702,,12.85384012,,1,,,,experiment,147.0
4.643107271,6.229193346,,12.56378458,,1,,,,experiment,148.0
5.916574688,6.284931381,,11.48249522,,1,,,,experiment,149.0
4.818459892,6.168984029,,11.52758157,,1,,,,experiment,152.0
4.013936637,6.177384156,,11.33974648,,1,,,,experiment,153.0
4.233849164,6.084986507,,11.59591387,,1,,,,experiment,154.0
4.340523032,6.308897902,,13.3298785,,1,,,,experiment,155.0
4.305998842,6.147565988,,7.063531641,,1,,,,experiment,156.0
6.77318346,6.093749562,,13.50562397,,1,,,,experiment,157.0
6.599908521,6.129224621,,9.824189581,,1,,,,experiment,158.0
7.012594127,6.124425104,,9.585444011,,0,,,,experiment,159.0
6.765927459,6.279464583,,10.26518241,,1,,,,experiment,160.0
6.889000099,6.167135964,,9.269596952,,1,,,,experiment,161.0
7.047714836,6.174496684,,11.44857715,,1,,,,experiment,162.0
7.089438258,6.163893879,,8.098055613,,0,,,,experiment,163.0
6.707850843,6.060009978,,8.958783059,,0,,,,experiment,164.0
6.764556891,6.042546455,,13.6906061,,1,,,,experiment,165.0
6.946901006,6.184288664,,9.798159312,,1,,,,experiment,166.0
7.088224873,6.187916029,,8.435174921,,0,,,,experiment,167.0
8.085382848,6.052370392,,9.56348025,,0,,,,experiment,168.0
7.828984135,6.059922405,,11.3470822,,0,,,,experiment,169.0
7.953487429,6.185476185,,8.177119613,,0,,,,experiment,170.0
7.98399681,6.196160925,,13.16712533,,0,,,,experiment,171.0
8.234113781,6.057913912,,9.553766504,,0,,,,experiment,172.0
5.893507656,6.068704229,,12.9910275,,1,,,,experiment,173.0
6.039601383,6.042161887,,12.2642518,,1,,,,experiment,174.0
5.480331485,6.131122451,,14.27680588,,1,,,,experiment,175.0
5.675554762,6.251430038,,13.26612227,,1,,,,experiment,176.0
5.785982997,6.250327668,,10.19037121,,1,,,,experiment,177.0
4.906403281,6.086585885,,9.944282565,,1,,,,experiment,178.0
5.205657163,6.096780612,,14.67144914,,1,,,,experiment,179.0
5.307993292,6.16264159,,10.27915719,,1,,,,experiment,180.0
4.893668976,5.975492876,,10.27664723,,1,,,,experiment,181.0
5.17375085,6.198820201,,14.00323386,,1,,,,experiment,182.0
7.078228798,6.268637178,,8.594973475,,0,,,,experiment,183.0
7.053166101,6.154557739,,8.733096405,,0,,,,experiment,184.0
6.929747313,6.150527259,,12.72624663,,1,,,,experiment,185.0
7.104706142,6.164082428,,5.838784102,,0,,,,experiment,186.0
6.989876786,6.141652517,,3.518973181,,0,,,,experiment,187.0
7.867884418,6.135137331,,8.594973475,,0,,,,experiment,188.0
8.102868858,6.160714019,,8.733096405,,0,,,,experiment,189.0
7.954515752,6.14772803,,12.72624663,,0,,,,experiment,190.0
8.189063387,6.145273601,,5.838784102,,0,,,,experiment,191.0
8.468209481,6.165178034,,3.518973181,,0,,,,experiment,192.0
-0.257879237,13.4315008,,29.72686461,,1,,,,experiment,194.0
0.823406746,13.4873243,,25.7439123,,1,,,,experiment,195.0
0.374158582,14.03827668,,26.40922996,,1,,,,experiment,196.0
0.48333326,13.62685413,,28.15613434,,1,,,,experiment,197.0
0.355523052,13.79312964,,30.22013467,,1,,,,experiment,198.0
0.232999233,13.72623465,,24.45642318,,1,,,,experiment,199.0
-0.011645807,13.88622879,,27.47260392,,1,,,,experiment,201.0
3.478668368,12.96580024,,24.06935258,,1,,,,experiment,202.0
3.540198421,13.07775884,,28.53838525,,1,,,,experiment,203.0
3.417588912,12.94900737,,26.2337314,,1,,,,experiment,204.0
3.815344613,12.96930133,,26.22645975,,1,,,,experiment,205.0
3.645229958,13.03849221,,28.90527199,,1,,,,experiment,206.0
6.443160477,12.88516254,,28.52509786,,1,,,,experiment,207.0
6.397795149,12.88051959,,28.88263495,,1,,,,experiment,208.0
6.299868881,12.89438812,,25.34795399,,1,,,,experiment,209.0
6.573630701,12.85099565,,23.21778509,,1,,,,experiment,210.0
6.326203053,12.81990068,,25.352238,,1,,,,experiment,211.0
9.399771977,12.96426575,,25.77629997,,0,,,,experiment,212.0
9.273039671,12.832419,,27.10094082,,0,,,,experiment,213.0
9.301019148,12.92316573,,24.84570947,,0,,,,experiment,214.0
9.153866355,12.8046466,,25.05887308,,0,,,,experiment,215.0
9.374793046,12.79199254,,25.73492748,,0,,,,experiment,216.0
7.259360876,12.80749846,,26.09967018,,1,,,,experiment,217.0
7.265492234,12.71361357,,26.55127354,,1,,,,experiment,218.0
7.048420575,12.82087504,,23.32598611,,1,,,,experiment,219.0
7.257353996,12.79770672,,26.48518686,,1,,,,experiment,220.0
7.36534013,12.8184519,,24.45341064,,0,,,,experiment,221.0
7.253700244,12.84544607,,26.24822491,,0,,,,experiment,222.0
7.054179789,12.71956563,,24.47624034,,1,,,,experiment,223.0
7.176355162,12.80202129,,26.15988561,,1,,,,experiment,224.0
7.202906686,12.83445248,,30.26650238,,0,,,,experiment,225.0
7.275374107,12.70069265,,26.35170059,,1,,,,experiment,226.0
8.287525403,12.78160595,,29.62951777,,1,,,,experiment,227.0
8.396592482,12.95204535,,26.90692087,,0,,,,experiment,228.0
8.270466439,12.71578911,,26.09279922,,0,,,,experiment,229.0
8.668296179,12.83511612,,24.89710052,,0,,,,experiment,230.0
8.126968938,12.83890671,,25.56095915,,0,,,,experiment,231.0
8.168550457,12.84128226,,25.53629658,,0,,,,experiment,232.0
8.294679349,12.83535796,,27.98926461,,0,,,,experiment,233.0
8.463420887,12.83065521,,28.81363337,,0,,,,experiment,234.0
8.401408684,12.81599363,,28.5088457,,1,,,,experiment,235.0
8.502398599,12.81783586,,25.75120547,,0,,,,experiment,236.0
7.799748015,12.67403766,,26.18653632,,0,,,,experiment,237.0
7.659154421,12.73359963,,24.34706824,,1,,,,experiment,238.0
5.717716959,12.79667309,,26.9506312,,0,,,,experiment,239.0
6.576580462,12.58646088,,24.66490174,,0,,,,experiment,240.0
6.429545726,12.770472,,28.15778419,,1,,,,experiment,241.0
6.380489787,12.78070712,,24.31004882,,0,,,,experiment,242.0
6.512074567,12.82930098,,25.05047192,,0,,,,experiment,243.0
5.481861892,12.9610089,,25.81137272,,1,,,,experiment,245.0
5.371056894,12.84891451,,24.04578582,,1,,,,experiment,246.0
5.438833321,12.88374583,,26.5062681,,1,,,,experiment,247.0
5.467478962,12.87588565,,25.91772588,,1,,,,experiment,248.0
5.682078951,12.82784844,,27.90262275,,1,,,,experiment,249.0
0.061230876,20.27776121,,28.16711033,,1,,,,experiment,250.0
-0.183834606,20.18619501,,18.96821409,,1,,,,experiment,252.0
-0.366330396,20.12828059,,21.44934653,,1,,,,experiment,253.0
-0.091526632,20.05756735,,23.16817741,,1,,,,experiment,254.0
-0.445125761,20.41083963,,26.08322327,,1,,,,experiment,255.0
-0.457104172,20.48360201,,30.19927525,,1,,,,experiment,256.0
-0.013477358,20.05908008,,27.08083169,,1,,,,experiment,257.0
-0.544465796,20.13830009,,31.60190193,,1,,,,experiment,258.0
0.043058914,20.18537798,,25.97652185,,1,,,,experiment,259.0
-0.182451618,20.22826267,,28.64179964,,1,,,,experiment,260.0
-0.806619985,20.22895314,,31.86977894,,1,,,,experiment,261.0
0.361146941,20.82497234,,26.85085839,,1,,,,experiment,262.0
2.830981609,19.92584562,,29.39183227,,1,,,,experiment,265.0
2.955506857,19.77930343,,27.8737409,,1,,,,experiment,266.0
2.979289776,19.72986018,,26.25020021,,1,,,,experiment,267.0
2.809087839,19.7916863,,27.68644175,,1,,,,experiment,268.0
2.844322128,19.9944408,,29.8151149,,1,,,,experiment,269.0
5.515669541,19.55619862,,25.42632289,,1,,,,experiment,270.0
5.629713815,19.31235155,,25.03990152,,1,,,,experiment,271.0
5.909165346,19.47432295,,24.11127534,,1,,,,experiment,272.0
6.072668884,19.60118542,,29.02289196,,1,,,,experiment,273.0
5.56275104,19.41276038,,20.07250287,,1,,,,experiment,274.0
8.587054957,19.3242938,,23.00149332,,1,,,,experiment,275.0
8.479961928,19.33384144,,25.84193426,,1,,,,experiment,276.0
8.677837739,19.30552162,,21.30923634,,1,,,,experiment,277.0
